"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"New Mexico","Grant",2004,119,108,11,0,0,0,0,60,48,27,0,0,0,101,18
"New Mexico","Lea",2004,199,166,33,0,0,0,0,77,55,35,0,19,81,96,3
"New Mexico","Lincoln",2004,118,118,0,0,0,0,0,45,32,14,0,0,0,118,0
"New Mexico","Los Alamos",2004,117,117,0,0,0,0,0,42,26,14,0,0,0,117,0
"New Mexico","Luna",2004,60,58,2,0,0,0,0,67,28,14,0,0,0,0,60
"New Mexico","Rio Arriba",2004,110,110,0,0,0,0,0,33,23,12,0,0,0,110,0
"New Mexico","San Juan",2004,365,252,111,2,0,0,0,108,71,45,0,36,299,30,0
"New Mexico","Sandoval",2004,366,150,205,11,0,0,0,122,87,56,0,11,229,20,106
"New Mexico","Santa Fe",2004,366,360,6,0,0,0,0,68,35,21,27,0,0,339,0
"New Mexico","Socorro",2004,120,119,1,0,0,0,0,59,29,15,0,0,0,120,0
"New Mexico","Taos",2004,355,343,12,0,0,0,0,59,41,20,0,0,0,349,6
"New York","Albany",2004,363,279,79,4,1,0,0,154,64,34,7,0,265,91,0
"New York","Bronx",2004,366,100,256,9,1,0,0,154,83,57,0,50,21,295,0
"New York","Chautauqua",2004,365,262,87,13,3,0,0,161,84,39,0,0,311,54,0
"New York","Chemung",2004,354,331,21,2,0,0,0,101,47,33,0,0,354,0,0
"New York","Dutchess",2004,355,336,15,3,1,0,0,185,46,31,0,0,355,0,0
"New York","Erie",2004,366,236,114,16,0,0,0,140,78,42,0,101,174,91,0
"New York","Essex",2004,366,275,80,11,0,0,0,136,69,42,0,0,301,64,1
"New York","Franklin",2004,366,365,1,0,0,0,0,71,31,10,0,0,90,0,276
"New York","Hamilton",2004,353,314,37,2,0,0,0,140,51,38,0,0,353,0,0
"New York","Herkimer",2004,359,338,20,1,0,0,0,115,46,33,0,0,356,0,3
"New York","Jefferson",2004,216,182,30,4,0,0,0,150,74,38,0,0,216,0,0
"New York","Kings",2004,366,297,66,3,0,0,0,133,64,16,249,0,0,112,5
"New York","Madison",2004,347,316,28,3,0,0,0,115,49,33,0,0,347,0,0
"New York","Monroe",2004,355,294,59,2,0,0,0,106,56,31,24,0,247,84,0
"New York","Nassau",2004,294,224,68,2,0,0,0,109,63,37,0,187,0,107,0
"New York","New York",2004,366,223,138,5,0,0,0,131,76,43,87,162,0,117,0
"New York","Niagara",2004,366,279,77,10,0,0,0,140,67,34,96,0,177,91,2
"New York","Oneida",2004,224,204,17,3,0,0,0,133,50,34,0,0,224,0,0
"New York","Onondaga",2004,366,324,41,1,0,0,0,102,54,28,74,0,249,43,0
"New York","Orange",2004,267,178,80,7,2,0,0,185,74,43,0,0,174,93,0
"New York","Oswego",2004,191,160,26,5,0,0,0,143,71,38,0,0,191,0,0
"New York","Putnam",2004,220,177,35,7,1,0,0,192,67,37,0,0,220,0,0
"New York","Queens",2004,366,147,209,10,0,0,0,143,77,54,0,75,32,259,0
"New York","Rensselaer",2004,356,309,34,11,2,0,0,190,61,38,0,0,356,0,0
"New York","Richmond",2004,264,158,92,12,1,1,0,201,85,44,0,0,169,95,0
"New York","Saratoga",2004,363,321,33,7,2,0,0,177,54,36,0,0,363,0,0
"New York","Schenectady",2004,366,348,15,3,0,0,0,136,44,28,35,0,331,0,0
"New York","St. Lawrence",2004,114,83,30,1,0,0,0,101,64,29,0,0,0,114,0
"New York","Steuben",2004,335,204,127,4,0,0,0,123,67,39,0,0,0,335,0
"New York","Suffolk",2004,366,269,81,13,3,0,0,161,74,40,2,33,269,62,0
"New York","Tompkins",2004,352,290,60,2,0,0,0,108,58,37,0,0,288,64,0
"New York","Ulster",2004,362,317,37,8,0,0,0,143,54,37,0,0,360,0,2
"New York","Wayne",2004,212,191,19,2,0,0,0,108,50,34,0,0,212,0,0
"New York","Westchester",2004,350,281,61,8,0,0,0,129,67,30,0,0,256,94,0
"North Carolina","Alamance",2004,116,35,80,1,0,0,0,110,76,59,0,0,0,116,0
"North Carolina","Alexander",2004,214,174,36,4,0,0,0,122,71,42,0,0,214,0,0
"North Carolina","Avery",2004,364,251,110,3,0,0,0,112,75,44,0,0,310,54,0
"North Carolina","Buncombe",2004,357,132,221,4,0,0,0,133,76,56,0,0,72,285,0
"North Carolina","Cabarrus",2004,121,30,90,1,0,0,0,105,82,58,0,0,0,121,0
"North Carolina","Caldwell",2004,208,166,39,3,0,0,0,112,67,41,0,0,208,0,0
"North Carolina","Camden",2004,209,158,46,5,0,0,0,126,74,43,0,0,209,0,0
"North Carolina","Carteret",2004,365,323,39,3,0,0,0,143,51,37,0,0,365,0,0
"North Carolina","Caswell",2004,262,150,106,6,0,0,0,129,77,47,0,0,159,103,0
"North Carolina","Catawba",2004,131,28,100,3,0,0,0,114,82,61,0,0,0,129,2
"North Carolina","Chatham",2004,263,147,115,1,0,0,0,112,73,45,0,0,154,109,0
"North Carolina","Cumberland",2004,366,226,129,11,0,0,0,147,84,42,101,0,160,105,0
"North Carolina","Davidson",2004,128,20,106,2,0,0,0,125,85,62,0,0,0,128,0
"North Carolina","Davie",2004,206,140,56,10,0,0,0,136,93,44,0,0,206,0,0
"North Carolina","Duplin",2004,113,41,72,0,0,0,0,99,69,55,0,0,0,113,0
"North Carolina","Durham",2004,360,105,248,7,0,0,0,136,80,58,0,0,60,299,1
"North Carolina","Edgecombe",2004,264,148,110,6,0,0,0,122,80,47,0,0,165,99,0
"North Carolina","Forsyth",2004,366,101,247,18,0,0,0,136,90,61,0,19,70,274,3
"North Carolina","Franklin",2004,214,146,55,13,0,0,0,129,90,43,0,0,214,0,0
"North Carolina","Gaston",2004,121,29,92,0,0,0,0,97,78,59,0,0,0,121,0
"North Carolina","Graham",2004,214,140,67,7,0,0,0,150,80,46,0,0,214,0,0
"North Carolina","Granville",2004,214,131,64,19,0,0,0,147,100,46,0,0,214,0,0
"North Carolina","Guilford",2004,366,105,253,8,0,0,0,122,80,59,12,0,38,316,0
"North Carolina","Haywood",2004,265,123,134,8,0,0,0,133,84,52,0,0,167,98,0
"North Carolina","Henderson",2004,58,58,0,0,0,0,0,34,25,17,0,0,0,0,58
"North Carolina","Jackson",2004,251,145,103,3,0,0,0,115,73,47,0,0,156,95,0
"North Carolina","Johnston",2004,213,155,48,10,0,0,0,122,84,41,0,0,213,0,0
"North Carolina","Lenoir",2004,253,146,104,3,0,0,0,126,74,45,0,0,146,107,0
"North Carolina","Lincoln",2004,211,144,56,11,0,0,0,119,84,44,0,0,211,0,0
"North Carolina","Macon",2004,354,327,26,1,0,0,0,105,49,33,0,0,354,0,0
"North Carolina","Martin",2004,252,155,92,5,0,0,0,126,78,46,0,0,160,92,0
"North Carolina","McDowell",2004,116,33,81,2,0,0,0,103,79,58,0,0,0,116,0
"North Carolina","Mecklenburg",2004,366,67,265,31,2,1,0,202,100,64,0,6,78,282,0
"North Carolina","Mitchell",2004,121,38,83,0,0,0,0,95,75,56,0,0,0,121,0
"North Carolina","Montgomery",2004,350,232,114,4,0,0,0,136,77,41,0,0,264,86,0
"North Carolina","New Hanover",2004,324,228,93,3,0,0,0,122,67,37,63,0,173,88,0
"North Carolina","Onslow",2004,117,49,68,0,0,0,0,84,71,54,0,0,0,111,6
"North Carolina","Orange",2004,120,35,84,1,0,0,0,104,77,57,0,0,0,120,0
"North Carolina","Person",2004,209,150,51,8,0,0,0,129,84,43,0,0,209,0,0
"North Carolina","Pitt",2004,260,148,105,7,0,0,0,129,77,47,0,0,158,102,0
"North Carolina","Randolph",2004,214,149,52,13,0,0,0,150,84,43,0,0,214,0,0
"North Carolina","Robeson",2004,120,43,76,1,0,0,0,111,73,56,0,0,0,120,0
"North Carolina","Rockingham",2004,210,152,51,7,0,0,0,126,84,44,0,0,210,0,0
"North Carolina","Rowan",2004,213,126,64,21,2,0,0,177,101,47,0,0,213,0,0
"North Carolina","Swain",2004,260,169,91,0,0,0,0,100,67,44,0,0,155,103,2
"North Carolina","Union",2004,214,151,50,13,0,0,0,133,90,41,0,0,214,0,0
"North Carolina","Wake",2004,366,112,236,18,0,0,0,150,90,59,11,0,84,271,0
"North Carolina","Watauga",2004,118,51,67,0,0,0,0,94,75,53,0,0,0,118,0
"North Carolina","Wayne",2004,122,34,87,1,0,0,0,111,72,55,0,0,0,120,2
"North Carolina","Yancey",2004,204,155,46,3,0,0,0,108,74,44,0,0,204,0,0
"North Dakota","Billings",2004,263,254,9,0,0,0,0,76,45,31,0,0,197,66,0
"North Dakota","Burke",2004,366,341,25,0,0,0,0,90,47,33,0,3,315,39,9
"North Dakota","Burleigh",2004,121,101,20,0,0,0,0,72,53,31,0,0,0,120,1
"North Dakota","Cass",2004,366,321,45,0,0,0,0,88,54,35,0,17,259,70,20
"North Dakota","Dunn",2004,365,365,0,0,0,0,0,50,41,31,0,3,356,0,6
"North Dakota","McKenzie",2004,366,351,15,0,0,0,0,80,47,35,0,0,357,9,0
"North Dakota","McLean",2004,49,49,0,0,0,0,0,14,11,6,0,0,0,0,49
"North Dakota","Mercer",2004,366,358,8,0,0,0,0,60,44,33,0,7,342,17,0
"North Dakota","Oliver",2004,366,365,1,0,0,0,0,51,40,30,0,10,356,0,0
"Ohio","Allen",2004,235,185,45,5,0,0,0,129,74,41,0,0,211,0,24
"Ohio","Ashtabula",2004,213,162,35,14,2,0,0,156,93,42,0,0,213,0,0
"Ohio","Athens",2004,67,28,38,1,0,0,0,124,77,53,0,0,0,66,1
"Ohio","Belmont",2004,5,5,0,0,0,0,0,19,19,16,0,0,0,0,5
"Ohio","Butler",2004,365,212,137,15,1,0,0,161,84,45,0,0,264,101,0
"Ohio","Clark",2004,265,126,124,14,1,0,0,156,87,52,0,0,170,95,0
"Ohio","Clermont",2004,213,162,45,6,0,0,0,140,71,42,0,0,213,0,0
"Ohio","Clinton",2004,214,145,54,14,1,0,0,154,93,45,0,0,214,0,0
"Ohio","Columbiana",2004,61,54,7,0,0,0,0,66,52,24,0,0,0,0,61
"Ohio","Crawford",2004,360,310,43,7,0,0,0,147,61,34,0,0,360,0,0
"Ohio","Cuyahoga",2004,366,61,277,26,2,0,0,152,96,64,4,14,18,328,2
"Ohio","Delaware",2004,214,158,43,13,0,0,0,129,84,44,0,0,214,0,0
"Ohio","Fayette",2004,349,286,55,8,0,0,0,136,64,35,0,0,349,0,0
"Ohio","Franklin",2004,366,76,266,23,1,0,0,151,90,62,0,0,62,301,3
"Ohio","Gallia",2004,29,8,20,1,0,0,0,104,95,60,0,0,0,29,0
"Ohio","Geauga",2004,213,159,42,11,1,0,0,154,90,43,0,0,213,0,0
"Ohio","Greene",2004,257,149,95,13,0,0,0,147,86,47,0,0,173,80,4
"Ohio","Hamilton",2004,366,60,283,23,0,0,0,150,88,63,0,26,61,279,0
"Ohio","Hancock",2004,54,54,0,0,0,0,0,39,29,23,0,0,0,0,54
"Ohio","Jefferson",2004,366,229,125,11,1,0,0,154,76,42,89,0,143,129,5
"Ohio","Knox",2004,208,163,36,9,0,0,0,143,84,43,0,0,208,0,0
"Ohio","Lake",2004,366,264,86,16,0,0,0,140,80,38,104,0,170,90,2
"Ohio","Lawrence",2004,263,159,103,1,0,0,0,108,71,44,0,0,150,113,0
"Ohio","Licking",2004,238,166,58,14,0,0,0,122,84,43,0,0,212,0,26
"Ohio","Lorain",2004,265,150,107,8,0,0,0,143,77,46,0,0,154,111,0
"Ohio","Lucas",2004,366,233,118,14,1,0,0,161,82,43,0,0,155,107,104
"Ohio","Madison",2004,214,150,52,12,0,0,0,129,87,44,0,0,214,0,0
"Ohio","Mahoning",2004,365,89,261,14,1,0,0,151,90,59,0,0,48,317,0
"Ohio","Medina",2004,208,162,38,8,0,0,0,150,84,42,0,0,208,0,0
"Ohio","Miami",2004,213,148,57,8,0,0,0,133,77,44,0,0,213,0,0
"Ohio","Monroe",2004,5,5,0,0,0,0,0,19,19,14,0,0,0,0,5
"Ohio","Montgomery",2004,366,241,122,3,0,0,0,117,74,39,101,0,146,119,0
"Ohio","Noble",2004,357,258,93,6,0,0,0,132,67,39,0,0,274,83,0
"Ohio","Portage",2004,260,142,101,16,1,0,0,151,93,48,0,0,168,92,0
"Ohio","Preble",2004,260,156,103,1,0,0,0,105,68,47,0,0,158,102,0
"Ohio","Scioto",2004,147,65,79,3,0,0,0,128,74,54,0,0,0,114,33
"Ohio","Seneca",2004,177,176,1,0,0,0,0,52,28,16,0,0,0,0,177
"Ohio","Stark",2004,365,223,126,15,1,0,0,151,82,42,71,0,152,104,38
"Ohio","Summit",2004,366,91,257,16,2,0,0,154,87,59,0,0,45,320,1
"Ohio","Trumbull",2004,360,111,225,22,2,0,0,159,93,57,0,0,89,268,3
"Ohio","Warren",2004,213,137,55,20,1,0,0,154,100,46,0,0,213,0,0
"Ohio","Washington",2004,237,177,52,8,0,0,0,129,80,43,0,0,210,0,27
"Ohio","Wood",2004,214,167,41,6,0,0,0,129,67,42,0,0,214,0,0
"Ohio","Wyandot",2004,171,167,4,0,0,0,0,70,40,22,0,0,0,0,171
"Oklahoma","Adair",2004,356,261,88,7,0,0,0,133,74,41,0,0,327,29,0
"Oklahoma","Caddo",2004,58,33,25,0,0,0,0,94,68,47,0,0,0,58,0
"Oklahoma","Canadian",2004,366,302,60,4,0,0,0,122,71,37,0,0,338,28,0
"Oklahoma","Carter",2004,281,183,90,8,0,0,0,133,71,43,0,0,204,77,0
"Oklahoma","Cherokee",2004,366,283,76,7,0,0,0,122,66,39,17,76,221,43,9
"Oklahoma","Cleveland",2004,361,299,59,3,0,0,0,140,64,35,0,0,361,0,0
"Oklahoma","Comanche",2004,365,257,96,11,1,0,0,151,76,40,4,0,309,52,0
"Oklahoma","Cotton",2004,242,175,61,5,1,0,0,151,74,42,0,0,242,0,0
"Oklahoma","Creek",2004,365,298,63,4,0,0,0,112,64,37,0,0,365,0,0
"Oklahoma","Custer",2004,58,58,0,0,0,0,0,38,29,17,0,0,0,0,58
"Oklahoma","Dewey",2004,366,301,64,1,0,0,0,105,61,40,0,0,366,0,0
"Oklahoma","Ellis",2004,117,91,26,0,0,0,0,69,56,33,0,0,0,117,0
"Oklahoma","Garfield",2004,122,68,54,0,0,0,0,93,66,47,0,0,0,122,0
"Oklahoma","Johnston",2004,258,206,48,3,1,0,0,169,71,41,0,0,258,0,0
"Oklahoma","Kay",2004,366,238,113,15,0,0,0,147,77,44,1,21,212,81,51
"Oklahoma","Lincoln",2004,61,31,30,0,0,0,0,84,66,50,0,0,0,61,0
"Oklahoma","Mayes",2004,344,239,101,4,0,0,0,129,67,43,0,19,194,89,42
"Oklahoma","McClain",2004,361,328,32,1,0,0,0,133,50,33,0,0,361,0,0
"Oklahoma","Muskogee",2004,359,278,81,0,0,0,0,97,59,25,0,0,0,115,244
"Oklahoma","Oklahoma",2004,366,172,182,12,0,0,0,133,77,51,0,19,130,217,0
"Oklahoma","Ottawa",2004,365,275,82,7,1,0,0,169,69,41,0,28,241,38,58
"Oklahoma","Pittsburg",2004,364,262,99,3,0,0,0,105,66,40,0,0,280,84,0
"Oklahoma","Seminole",2004,57,25,32,0,0,0,0,82,71,52,0,0,0,57,0
"Oklahoma","Sequoyah",2004,35,18,17,0,0,0,0,77,61,49,0,0,0,35,0
"Oklahoma","Tulsa",2004,366,141,214,11,0,0,0,136,80,54,0,0,125,239,2
"Oregon","Benton",2004,355,281,74,0,0,0,0,98,58,23,0,0,0,355,0
"Oregon","Clackamas",2004,359,259,97,3,0,0,0,147,63,37,0,0,117,242,0
"Oregon","Columbia",2004,260,188,72,0,0,0,0,91,62,34,0,0,88,172,0
"Oregon","Deschutes",2004,353,291,62,0,0,0,0,79,55,27,7,0,0,343,3
"Oregon","Harney",2004,364,238,123,2,1,0,0,155,70,33,0,0,0,362,2
"Oregon","Jackson",2004,366,195,161,10,0,0,0,119,83,49,4,0,130,229,3
"Oregon","Josephine",2004,366,230,135,1,0,0,0,107,67,38,5,0,0,361,0
"Oregon","Klamath",2004,366,237,108,18,3,0,0,162,88,37,2,0,0,363,1
"Oregon","Lake",2004,366,292,74,0,0,0,0,96,65,26,0,0,0,362,4
"Oregon","Lane",2004,366,151,191,22,2,0,0,162,91,54,0,0,90,276,0
"Oregon","Linn",2004,265,176,82,7,0,0,0,125,71,37,0,0,0,265,0
"Oregon","Marion",2004,366,276,88,2,0,0,0,115,65,33,36,0,126,204,0
"Oregon","Multnomah",2004,366,181,177,6,2,0,0,172,76,51,2,2,43,318,1
"Oregon","Umatilla",2004,358,235,116,6,1,0,0,153,77,34,0,0,0,355,3
"Oregon","Union",2004,365,263,101,1,0,0,0,104,61,33,0,0,0,360,5
"Oregon","Wallowa",2004,121,115,6,0,0,0,0,61,39,16,0,0,0,121,0
"Oregon","Wasco",2004,245,183,59,3,0,0,0,124,63,30,0,0,0,245,0
"Oregon","Washington",2004,303,185,110,7,1,0,0,163,80,42,0,0,0,303,0
"Pennsylvania","Adams",2004,366,124,219,23,0,0,0,129,90,57,0,0,114,252,0
"Pennsylvania","Allegheny",2004,366,58,247,44,17,0,0,178,117,66,0,5,27,325,9
"Pennsylvania","Armstrong",2004,214,152,44,18,0,0,0,150,97,44,0,0,214,0,0
"Pennsylvania","Beaver",2004,366,227,123,16,0,0,0,147,80,43,0,107,140,103,16
"Pennsylvania","Berks",2004,366,252,104,9,1,0,0,151,77,40,0,140,119,101,6
"Pennsylvania","Blair",2004,366,305,54,7,0,0,0,115,61,34,1,158,196,0,11
"Pennsylvania","Bucks",2004,366,256,95,13,2,0,0,156,77,40,0,137,140,82,7
"Pennsylvania","Cambria",2004,366,251,108,7,0,0,0,143,75,41,1,106,137,105,17
"Pennsylvania","Centre",2004,366,132,219,15,0,0,0,146,83,55,0,5,97,264,0
"Pennsylvania","Chester",2004,253,121,106,23,3,0,0,174,101,51,0,0,167,86,0
"Pennsylvania","Clearfield",2004,212,159,47,6,0,0,0,129,71,42,0,0,212,0,0
"Pennsylvania","Cumberland",2004,343,104,228,11,0,0,0,150,85,58,0,0,0,343,0
"Pennsylvania","Dauphin",2004,366,100,248,17,1,0,0,151,90,60,0,14,51,301,0
"Pennsylvania","Delaware",2004,366,232,117,15,2,0,0,161,84,44,0,138,124,93,11
"Pennsylvania","Elk",2004,354,309,39,6,0,0,0,122,58,34,0,0,354,0,0
"Pennsylvania","Erie",2004,366,162,192,12,0,0,0,143,81,53,0,14,69,281,2
"Pennsylvania","Franklin",2004,197,144,49,4,0,0,0,119,80,44,0,0,197,0,0
"Pennsylvania","Greene",2004,215,165,41,9,0,0,0,140,71,42,11,0,204,0,0
"Pennsylvania","Indiana",2004,60,60,0,0,0,0,0,32,24,17,0,60,0,0,0
"Pennsylvania","Lackawanna",2004,366,174,185,7,0,0,0,133,78,52,0,22,68,275,1
"Pennsylvania","Lancaster",2004,366,224,126,15,1,0,0,182,87,43,0,109,143,103,11
"Pennsylvania","Lawrence",2004,366,328,36,2,0,0,0,126,51,33,2,165,149,0,50
"Pennsylvania","Lehigh",2004,366,118,227,18,3,0,0,174,88,57,0,15,70,281,0
"Pennsylvania","Luzerne",2004,366,164,192,10,0,0,0,136,78,53,1,20,57,288,0
"Pennsylvania","Lycoming",2004,232,178,47,7,0,0,0,143,77,41,0,0,214,0,18
"Pennsylvania","Mercer",2004,366,137,215,13,1,0,0,151,87,55,0,0,96,270,0
"Pennsylvania","Montgomery",2004,366,254,100,12,0,0,0,150,77,40,1,126,157,78,4
"Pennsylvania","Northampton",2004,366,115,223,24,4,0,0,200,93,57,0,12,87,254,13
"Pennsylvania","Perry",2004,365,269,94,2,0,0,0,108,69,34,0,113,145,107,0
"Pennsylvania","Philadelphia",2004,366,89,247,22,8,0,0,172,96,60,0,41,74,251,0
"Pennsylvania","Schuylkill",2004,364,364,0,0,0,0,0,10,5,2,364,0,0,0,0
"Pennsylvania","Somerset",2004,359,335,23,1,0,0,0,119,47,32,0,0,359,0,0
"Pennsylvania","Tioga",2004,205,160,40,5,0,0,0,136,67,42,0,0,205,0,0
"Pennsylvania","Washington",2004,366,110,240,16,0,0,0,148,89,56,0,17,52,296,1
"Pennsylvania","Westmoreland",2004,366,238,121,6,1,0,0,155,74,42,0,96,144,107,19
"Pennsylvania","York",2004,366,220,130,14,2,0,0,153,88,46,0,124,146,92,4
"Puerto Rico","Barceloneta",2004,56,52,4,0,0,0,0,59,36,16,0,0,0,0,56
"Puerto Rico","Bayamon",2004,111,100,11,0,0,0,0,62,48,24,0,0,0,100,11
"Puerto Rico","Carolina",2004,53,49,4,0,0,0,0,61,31,17,0,0,0,0,53
"Puerto Rico","Catano",2004,362,336,26,0,0,0,0,71,43,22,0,11,15,0,336
"Puerto Rico","Fajardo",2004,344,322,22,0,0,0,0,64,44,20,0,0,0,162,182
"Puerto Rico","Guayama",2004,119,106,13,0,0,0,0,63,52,26,0,0,0,83,36
"Puerto Rico","Guayanilla",2004,96,83,13,0,0,0,0,64,53,27,0,0,0,96,0
"Puerto Rico","Guaynabo",2004,358,267,91,0,0,0,0,99,57,40,0,0,0,282,76
"Puerto Rico","Humacao",2004,108,99,9,0,0,0,0,63,45,21,0,0,0,98,10
"Puerto Rico","Lares",2004,73,63,10,0,0,0,0,69,53,26,0,0,0,73,0
"Puerto Rico","Manati",2004,60,56,4,0,0,0,0,60,35,16,0,0,0,0,60
"Puerto Rico","Mayagnez",2004,100,82,18,0,0,0,0,65,54,33,0,0,0,100,0
"Puerto Rico","Ponce",2004,112,86,26,0,0,0,0,68,55,37,0,0,0,73,39
"Puerto Rico","Rio Grande",2004,53,49,4,0,0,0,0,57,26,13,0,0,0,0,53
"Puerto Rico","San Juan",2004,366,312,54,0,0,0,0,75,54,37,118,2,0,201,45
"Rhode Island","Kent",2004,232,182,40,8,2,0,0,195,77,39,0,2,161,60,9
"Rhode Island","Providence",2004,366,174,182,8,2,0,0,172,76,52,2,29,60,274,1
"Rhode Island","Washington",2004,180,134,41,1,3,1,0,205,80,41,0,0,180,0,0
"South Carolina","Abbeville",2004,220,159,53,8,0,0,0,150,80,42,0,0,220,0,0
"South Carolina","Aiken",2004,364,261,85,18,0,0,0,147,81,35,0,119,184,56,5
"South Carolina","Anderson",2004,216,143,60,13,0,0,0,140,93,45,0,0,216,0,0
"South Carolina","Barnwell",2004,364,291,65,8,0,0,0,129,67,35,0,6,358,0,0
"South Carolina","Beaufort",2004,99,40,58,1,0,0,0,101,72,53,0,0,0,99,0
"South Carolina","Berkeley",2004,364,285,73,6,0,0,0,133,62,35,0,0,320,44,0
"South Carolina","Charleston",2004,366,108,251,6,1,0,0,151,77,56,0,2,35,329,0
"South Carolina","Cherokee",2004,362,325,35,2,0,0,0,115,51,34,0,0,362,0,0
"South Carolina","Chester",2004,228,166,60,2,0,0,0,136,80,43,0,0,228,0,0
"South Carolina","Chesterfield",2004,359,235,114,9,1,0,0,154,77,41,0,0,270,88,1
"South Carolina","Colleton",2004,231,187,40,4,0,0,0,112,61,38,0,0,231,0,0
"South Carolina","Darlington",2004,361,284,67,9,1,0,0,151,71,37,0,0,361,0,0
"South Carolina","Edgefield",2004,363,255,102,5,1,0,0,154,71,39,0,0,272,91,0
"South Carolina","Florence",2004,112,38,74,0,0,0,0,95,72,57,0,0,0,112,0
"South Carolina","Georgetown",2004,347,228,117,2,0,0,0,110,67,39,0,0,0,99,248
"South Carolina","Greenville",2004,366,85,277,4,0,0,0,108,80,61,0,25,0,338,3
"South Carolina","Greenwood",2004,115,31,83,1,0,0,0,101,75,57,0,0,0,115,0
"South Carolina","Horry",2004,118,41,77,0,0,0,0,92,70,55,0,0,0,118,0
"South Carolina","Lexington",2004,360,212,146,2,0,0,0,119,66,44,0,0,0,102,258
"South Carolina","Oconee",2004,356,260,89,7,0,0,0,147,72,42,0,0,298,58,0
"South Carolina","Orangeburg",2004,302,237,61,4,0,0,0,115,67,35,0,46,233,23,0
"South Carolina","Pickens",2004,232,151,71,10,0,0,0,133,84,44,0,0,232,0,0
"South Carolina","Richland",2004,366,86,246,31,3,0,0,182,97,61,0,4,106,248,8
"South Carolina","Spartanburg",2004,359,97,239,21,2,0,0,156,88,59,0,0,102,256,1
"South Carolina","Union",2004,237,162,70,5,0,0,0,115,84,43,0,0,237,0,0
"South Carolina","Williamsburg",2004,221,182,38,1,0,0,0,112,61,37,0,0,221,0,0
"South Carolina","York",2004,251,185,62,4,0,0,0,147,77,39,0,0,233,0,18
"South Dakota","Brookings",2004,131,79,52,0,0,0,0,90,60,41,0,0,0,112,19
"South Dakota","Brown",2004,123,85,38,0,0,0,0,86,59,39,0,0,0,122,1
"South Dakota","Codington",2004,122,62,59,1,0,0,0,103,64,50,0,0,0,119,3
"South Dakota","Custer",2004,122,121,1,0,0,0,0,52,29,17,0,0,0,122,0
"South Dakota","Jackson",2004,362,313,49,0,0,0,0,87,54,38,0,0,334,28,0
"South Dakota","Meade",2004,124,107,17,0,0,0,0,80,53,31,0,0,0,113,11
"South Dakota","Minnehaha",2004,366,294,72,0,0,0,0,100,56,30,0,94,68,117,87
"South Dakota","Pennington",2004,366,229,136,1,0,0,0,102,66,45,0,0,87,69,210
"Tennessee","Anderson",2004,240,173,64,3,0,0,0,126,74,44,0,0,240,0,0
"Tennessee","Blount",2004,362,177,162,22,1,0,0,151,93,51,0,0,292,70,0
"Tennessee","Bradley",2004,340,337,3,0,0,0,0,62,33,22,0,296,0,0,44
"Tennessee","Claiborne",2004,357,316,40,1,0,0,0,115,54,36,0,0,357,0,0
"Tennessee","Coffee",2004,302,240,60,2,0,0,0,115,67,41,0,6,296,0,0
"Tennessee","Davidson",2004,366,80,278,8,0,0,0,140,80,58,0,4,40,322,0
"Tennessee","DeKalb",2004,350,318,31,1,0,0,0,105,50,35,0,0,350,0,0
"Tennessee","Dyer",2004,111,52,59,0,0,0,0,92,66,52,0,0,0,111,0
"Tennessee","Hamilton",2004,286,125,147,13,1,0,0,200,90,54,0,0,187,99,0
"Tennessee","Jefferson",2004,243,153,77,13,0,0,0,140,84,46,0,0,243,0,0
"Tennessee","Knox",2004,366,71,283,11,1,0,0,177,87,63,0,0,73,293,0
"Tennessee","Lawrence",2004,281,166,110,5,0,0,0,105,74,46,0,0,187,94,0
"Tennessee","Loudon",2004,278,128,137,12,1,0,0,151,88,53,0,0,189,89,0
"Tennessee","Madison",2004,63,58,5,0,0,0,0,66,42,18,0,0,0,13,50
"Tennessee","Maury",2004,115,35,80,0,0,0,0,92,70,54,0,0,0,115,0
"Tennessee","McMinn",2004,355,269,86,0,0,0,0,94,64,25,0,237,0,114,4
"Tennessee","Meigs",2004,241,147,86,7,1,0,0,154,84,46,0,0,241,0,0
"Tennessee","Montgomery",2004,121,45,76,0,0,0,0,90,73,54,0,0,0,115,6
"Tennessee","Obion",2004,60,59,1,0,0,0,0,100,42,29,0,5,55,0,0
"Tennessee","Putnam",2004,111,33,78,0,0,0,0,89,72,56,0,0,0,111,0
"Tennessee","Roane",2004,115,29,86,0,0,0,0,92,78,57,0,0,0,107,8
"Tennessee","Rutherford",2004,245,186,56,2,1,0,0,156,71,42,0,0,245,0,0
"Tennessee","Sevier",2004,361,201,142,17,1,0,0,151,90,48,0,0,361,0,0
"Tennessee","Shelby",2004,366,56,294,16,0,0,0,145,83,62,2,2,46,316,0
"Tennessee","Sullivan",2004,366,234,123,9,0,0,0,133,74,44,8,98,163,97,0
"Tennessee","Sumner",2004,286,139,131,16,0,0,0,147,87,51,0,0,188,98,0
"Tennessee","Union",2004,356,269,85,2,0,0,0,131,61,31,0,0,0,0,356
"Tennessee","Williamson",2004,233,174,54,5,0,0,0,112,74,42,0,0,233,0,0
