"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"North Carolina","Person",1984,205,117,62,23,3,0,0,164,108,48,0,0,205,0,0
"North Carolina","Pitt",1984,206,135,52,18,1,0,0,156,100,44,0,0,206,0,0
"North Carolina","Robeson",1984,212,131,63,16,2,0,0,159,97,46,0,0,212,0,0
"North Carolina","Wake",1984,361,117,195,38,7,4,0,222,115,61,260,0,101,0,0
"North Dakota","Dunn",1984,365,348,17,0,0,0,0,84,46,35,0,2,363,0,0
"North Dakota","McKenzie",1984,358,345,13,0,0,0,0,77,44,31,0,0,358,0,0
"North Dakota","Mercer",1984,366,334,32,0,0,0,0,90,50,37,0,31,335,0,0
"North Dakota","Oliver",1984,359,332,26,1,0,0,0,101,49,35,0,55,304,0,0
"Ohio","Allen",1984,299,256,33,10,0,0,0,143,64,33,0,0,299,0,0
"Ohio","Ashtabula",1984,338,297,32,6,3,0,0,164,61,30,0,0,338,0,0
"Ohio","Butler",1984,366,275,56,23,8,4,0,203,97,32,52,0,314,0,0
"Ohio","Clark",1984,329,262,49,18,0,0,0,147,74,33,0,0,329,0,0
"Ohio","Clermont",1984,322,255,45,15,7,0,0,174,87,31,0,0,322,0,0
"Ohio","Cuyahoga",1984,366,209,105,47,4,1,0,201,111,47,60,218,88,0,0
"Ohio","Franklin",1984,366,215,127,18,6,0,0,179,89,47,119,143,104,0,0
"Ohio","Hamilton",1984,366,157,169,26,13,1,0,202,102,54,61,223,82,0,0
"Ohio","Jefferson",1984,336,277,53,5,1,0,0,192,57,38,165,146,25,0,0
"Ohio","Lake",1984,364,272,56,21,13,2,0,216,100,38,99,0,265,0,0
"Ohio","Lorain",1984,348,295,34,17,2,0,0,166,74,29,0,0,348,0,0
"Ohio","Lucas",1984,336,267,55,11,3,0,0,190,77,35,154,0,182,0,0
"Ohio","Mahoning",1984,336,228,79,28,1,0,0,158,100,42,38,208,90,0,0
"Ohio","Medina",1984,358,292,46,15,5,0,0,172,80,31,0,0,358,0,0
"Ohio","Montgomery",1984,366,245,84,30,7,0,0,200,101,44,51,171,144,0,0
"Ohio","Portage",1984,365,276,54,27,8,0,0,187,100,34,0,0,365,0,0
"Ohio","Preble",1984,327,271,41,13,2,0,0,200,77,31,0,0,327,0,0
"Ohio","Stark",1984,366,281,57,23,5,0,0,190,90,37,26,156,184,0,0
"Ohio","Summit",1984,366,280,55,23,8,0,0,182,97,31,130,0,236,0,0
"Ohio","Warren",1984,328,251,43,26,8,0,0,187,101,34,0,0,328,0,0
"Oklahoma","Cleveland",1984,360,262,76,21,1,0,0,151,87,42,9,182,169,0,0
"Oklahoma","McClain",1984,347,251,59,32,5,0,0,164,101,39,0,0,347,0,0
"Oklahoma","Oklahoma",1984,366,193,118,43,10,2,0,212,118,49,116,50,200,0,0
"Oklahoma","Tulsa",1984,366,204,106,31,22,3,0,219,133,48,15,143,208,0,0
"Oregon","Clackamas",1984,365,350,11,2,2,0,0,200,43,29,0,0,352,0,13
"Oregon","Columbia",1984,118,112,4,2,0,0,0,147,45,31,0,0,118,0,0
"Oregon","Deschutes",1984,58,50,8,0,0,0,0,84,53,27,0,0,0,0,58
"Oregon","Jackson",1984,365,60,282,22,1,0,0,154,93,66,328,2,28,0,7
"Oregon","Josephine",1984,364,192,161,9,2,0,0,158,87,49,364,0,0,0,0
"Oregon","Lane",1984,366,301,63,2,0,0,0,143,62,36,204,0,162,0,0
"Oregon","Marion",1984,364,332,28,2,2,0,0,156,49,31,204,0,160,0,0
"Oregon","Multnomah",1984,366,176,187,3,0,0,0,130,73,51,349,2,0,0,15
"Oregon","Umatilla",1984,46,37,9,0,0,0,0,69,56,35,0,0,0,0,46
"Oregon","Union",1984,10,5,5,0,0,0,0,61,61,53,0,0,0,0,10
"Pennsylvania","Allegheny",1984,366,145,174,41,6,0,0,182,108,54,114,154,98,0,0
"Pennsylvania","Beaver",1984,366,248,89,24,5,0,0,169,93,44,8,191,167,0,0
"Pennsylvania","Berks",1984,366,247,86,22,9,2,0,202,97,44,20,221,125,0,0
"Pennsylvania","Blair",1984,363,310,39,12,1,1,0,284,61,34,13,153,197,0,0
"Pennsylvania","Bucks",1984,365,175,144,31,8,7,0,258,106,51,27,236,102,0,0
"Pennsylvania","Cambria",1984,362,306,39,12,5,0,0,187,64,35,16,215,131,0,0
"Pennsylvania","Dauphin",1984,366,268,62,30,6,0,0,200,100,41,35,158,173,0,0
"Pennsylvania","Delaware",1984,364,222,106,19,12,5,0,215,97,45,5,232,127,0,0
"Pennsylvania","Erie",1984,366,305,52,8,1,0,0,161,61,38,100,128,138,0,0
"Pennsylvania","Lackawanna",1984,366,268,69,23,6,0,0,179,90,42,14,164,188,0,0
"Pennsylvania","Lancaster",1984,364,270,67,20,7,0,0,195,78,40,13,218,133,0,0
"Pennsylvania","Lawrence",1984,366,299,60,7,0,0,0,122,61,38,23,244,99,0,0
"Pennsylvania","Lehigh",1984,366,228,101,24,12,1,0,201,101,46,123,113,130,0,0
"Pennsylvania","Luzerne",1984,366,273,55,26,12,0,0,195,101,41,48,117,201,0,0
"Pennsylvania","Lycoming",1984,293,269,18,4,2,0,0,177,47,28,0,0,293,0,0
"Pennsylvania","Mercer",1984,294,254,23,12,5,0,0,185,74,25,0,0,294,0,0
"Pennsylvania","Montgomery",1984,359,223,118,14,3,1,0,222,84,44,20,223,116,0,0
"Pennsylvania","Northampton",1984,366,243,77,32,9,5,0,260,108,44,12,192,162,0,0
"Pennsylvania","Perry",1984,347,299,37,8,3,0,0,169,61,31,0,72,275,0,0
"Pennsylvania","Philadelphia",1984,366,83,216,41,21,5,0,234,133,68,66,216,84,0,0
"Pennsylvania","Washington",1984,359,286,46,17,10,0,0,179,84,35,11,142,206,0,0
"Pennsylvania","York",1984,366,263,71,26,5,1,0,209,93,42,30,211,125,0,0
"Puerto Rico","Ponce",1984,34,28,6,0,0,0,0,61,57,43,34,0,0,0,0
"Puerto Rico","San Juan",1984,366,258,108,0,0,0,0,91,60,42,366,0,0,0,0
"Puerto Rico","Toa Baja",1984,210,209,1,0,0,0,0,51,28,14,0,0,210,0,0
"Rhode Island","Kent",1984,300,198,51,24,15,12,0,281,143,42,0,0,300,0,0
"Rhode Island","Providence",1984,366,198,140,16,9,3,0,248,92,49,170,126,70,0,0
"South Carolina","Berkeley",1984,362,284,60,17,1,0,0,151,80,37,0,0,362,0,0
"South Carolina","Charleston",1984,302,276,26,0,0,0,0,93,49,16,259,0,0,0,43
"South Carolina","Chester",1984,349,246,72,28,3,0,0,174,97,41,0,0,349,0,0
"South Carolina","Colleton",1984,308,217,70,21,0,0,0,150,87,41,0,0,308,0,0
"South Carolina","Darlington",1984,125,72,26,17,10,0,0,195,143,47,0,0,125,0,0
"South Carolina","Edgefield",1984,346,257,68,21,0,0,0,150,87,40,0,0,346,0,0
"South Carolina","Georgetown",1984,53,41,12,0,0,0,0,63,56,32,0,0,0,0,53
"South Carolina","Greenville",1984,340,245,70,22,3,0,0,159,91,40,69,0,271,0,0
"South Carolina","Richland",1984,366,217,114,26,8,1,0,206,100,45,73,48,245,0,0
"South Carolina","Union",1984,300,212,62,23,3,0,0,159,97,42,0,0,300,0,0
"South Carolina","York",1984,158,73,52,28,5,0,0,172,126,58,0,0,158,0,0
"Tennessee","Blount",1984,264,145,76,34,9,0,0,185,126,48,0,0,264,0,0
"Tennessee","Bradley",1984,344,238,70,32,4,0,0,164,101,42,0,0,344,0,0
"Tennessee","Davidson",1984,366,92,250,21,3,0,0,170,94,63,318,0,48,0,0
"Tennessee","Giles",1984,215,125,63,26,1,0,0,154,101,47,0,7,208,0,0
"Tennessee","Hamilton",1984,366,262,66,32,6,0,0,177,101,40,0,0,366,0,0
"Tennessee","Knox",1984,366,215,125,23,3,0,0,174,93,46,190,0,176,0,0
"Tennessee","Roane",1984,239,163,51,23,2,0,0,172,101,42,0,0,239,0,0
"Tennessee","Shelby",1984,366,153,167,38,7,1,0,202,108,55,214,32,120,0,0
"Tennessee","Sullivan",1984,366,238,89,33,6,0,0,166,101,44,16,135,215,0,0
"Tennessee","Sumner",1984,358,268,51,27,11,1,0,210,105,25,0,0,358,0,0
"Texas","Bexar",1984,366,244,95,20,5,2,0,202,93,44,44,66,256,0,0
"Texas","Brazoria",1984,266,206,43,14,3,0,0,177,90,33,0,31,235,0,0
"Texas","Chambers",1984,362,252,63,33,11,3,0,218,112,40,0,0,362,0,0
"Texas","Dallas",1984,366,183,105,51,21,6,0,229,136,51,28,118,220,0,0
"Texas","Denton",1984,356,232,52,44,20,8,0,219,143,42,0,0,356,0,0
"Texas","Ector",1984,358,294,51,12,1,0,0,174,71,37,31,20,307,0,0
"Texas","El Paso",1984,366,126,201,22,15,2,0,222,104,58,174,34,158,0,0
"Texas","Galveston",1984,315,234,47,23,8,3,0,213,101,37,0,30,285,0,0
"Texas","Gregg",1984,333,232,79,19,3,0,0,200,90,40,0,40,293,0,0
"Texas","Harris",1984,366,135,125,45,35,26,0,266,190,67,10,126,230,0,0
"Texas","Jefferson",1984,363,263,53,25,17,5,0,224,115,37,8,56,299,0,0
"Texas","Nueces",1984,356,297,49,7,2,1,0,202,67,30,0,0,356,0,0
"Texas","Orange",1984,332,261,48,17,5,1,0,206,90,37,0,87,245,0,0
"Texas","San Patricio",1984,135,100,32,2,1,0,0,169,67,38,0,0,135,0,0
"Texas","Tarrant",1984,366,190,95,42,26,13,0,254,156,48,19,90,257,0,0
"Texas","Travis",1984,352,278,55,14,5,0,0,192,74,35,0,0,352,0,0
"Utah","Davis",1984,364,250,81,24,7,2,0,214,97,44,84,0,280,0,0
"Utah","Grand",1984,94,94,0,0,0,0,0,40,32,22,94,0,0,0,0
"Utah","Salt Lake",1984,366,154,163,41,6,2,0,209,103,57,64,165,137,0,0
"Utah","Utah",1984,366,125,196,36,5,4,0,225,108,64,209,70,87,0,0
"Utah","Weber",1984,366,142,206,17,1,0,0,154,91,56,178,81,107,0,0
"Vermont","Chittenden",1984,318,290,23,4,1,0,0,177,49,31,110,0,189,0,19
"Vermont","Rutland",1984,48,46,2,0,0,0,0,70,45,26,0,0,0,0,48
"Vermont","Washington",1984,49,47,2,0,0,0,0,53,44,24,0,0,0,0,49
"Vermont","Windham",1984,219,182,25,9,2,1,0,207,67,34,0,0,189,0,30
"Virginia","Alexandria City",1984,366,213,130,18,5,0,0,179,86,47,18,270,78,0,0
"Virginia","Arlington",1984,366,198,126,28,12,2,0,206,103,47,26,241,99,0,0
"Virginia","Chesterfield",1984,182,95,65,15,7,0,0,195,115,50,0,0,182,0,0
"Virginia","Fairfax",1984,366,137,183,29,13,4,0,214,112,58,34,225,107,0,0
"Virginia","Fairfax City",1984,359,216,120,21,1,1,0,218,84,47,7,212,140,0,0
"Virginia","Fauquier",1984,179,107,55,16,1,0,0,192,100,47,0,0,179,0,0
"Virginia","Hampton City",1984,329,254,57,16,2,0,0,179,87,36,0,0,329,0,0
"Virginia","Hanover",1984,349,252,54,32,11,0,0,197,108,39,0,0,349,0,0
"Virginia","Henrico",1984,365,266,61,30,8,0,0,174,101,37,0,0,365,0,0
"Virginia","Madison",1984,39,27,8,4,0,0,0,122,101,44,0,0,39,0,0
"Virginia","Newport News City",1984,355,335,19,1,0,0,0,115,40,18,355,0,0,0,0
"Virginia","Norfolk City",1984,362,345,13,4,0,0,0,128,39,17,362,0,0,0,0
"Virginia","Northampton",1984,164,83,55,16,10,0,0,177,119,50,0,0,164,0,0
"Virginia","Richmond City",1984,366,259,105,2,0,0,0,114,57,42,16,350,0,0,0
"Virginia","Roanoke",1984,361,280,53,25,3,0,0,156,87,41,0,86,275,0,0
"Virginia","Salem City",1984,362,362,0,0,0,0,0,49,23,11,362,0,0,0,0
"Virginia","Smyth",1984,176,103,55,17,1,0,0,154,101,48,0,0,176,0,0
"Virginia","Virginia Beach City",1984,366,264,84,13,5,0,0,197,80,41,10,146,210,0,0
"Virginia","Warren",1984,246,126,75,36,9,0,0,190,126,50,0,0,246,0,0
"Washington","Clark",1984,362,336,24,1,1,0,0,161,45,28,227,0,135,0,0
"Washington","King",1984,366,128,232,6,0,0,0,120,80,56,264,91,11,0,0
"Washington","Pierce",1984,366,247,112,6,1,0,0,154,76,43,266,0,100,0,0
"Washington","Snohomish",1984,361,304,57,0,0,0,0,89,54,35,275,0,86,0,0
"Washington","Spokane",1984,366,122,207,29,5,3,0,214,101,59,319,0,47,0,0
"Washington","Yakima",1984,333,252,76,3,1,1,0,205,73,27,333,0,0,0,0
"West Virginia","Cabell",1984,362,252,74,27,8,1,0,208,100,39,0,137,225,0,0
"West Virginia","Greenbrier",1984,140,125,7,8,0,0,0,147,58,26,43,18,79,0,0
"West Virginia","Hancock",1984,292,274,18,0,0,0,0,78,47,31,0,292,0,0,0
"West Virginia","Kanawha",1984,366,263,83,16,4,0,0,166,84,42,5,227,134,0,0
"West Virginia","Ohio",1984,366,287,61,18,0,0,0,142,68,39,155,66,145,0,0
"West Virginia","Wood",1984,343,257,54,23,9,0,0,190,100,33,0,0,343,0,0
"Wisconsin","Brown",1984,176,150,20,6,0,0,0,143,64,37,0,0,176,0,0
"Wisconsin","Buffalo",1984,236,236,0,0,0,0,0,42,15,6,0,236,0,0,0
"Wisconsin","Columbia",1984,366,328,34,3,1,0,0,161,51,33,0,27,339,0,0
"Wisconsin","Dane",1984,365,318,35,11,1,0,0,151,61,34,81,0,284,0,0
"Wisconsin","Dodge",1984,162,118,32,11,1,0,0,159,87,42,0,0,162,0,0
"Wisconsin","Fond du Lac",1984,183,135,36,11,1,0,0,179,84,42,0,0,183,0,0
"Wisconsin","Grant",1984,167,125,31,10,1,0,0,161,90,43,0,0,167,0,0
"Wisconsin","Kenosha",1984,288,238,30,13,5,2,0,208,74,35,0,136,152,0,0
"Wisconsin","La Crosse",1984,159,130,24,5,0,0,0,133,74,42,0,0,159,0,0
"Wisconsin","Manitowoc",1984,177,124,26,15,7,5,0,216,129,42,0,0,177,0,0
"Wisconsin","Marathon",1984,189,149,33,6,1,0,0,164,74,43,0,0,189,0,0
"Wisconsin","Milwaukee",1984,366,252,83,20,7,4,0,224,97,43,51,198,117,0,0
"Wisconsin","Outagamie",1984,177,147,24,5,1,0,0,164,67,39,0,0,177,0,0
"Wisconsin","Ozaukee",1984,352,314,19,15,4,0,0,192,61,32,0,0,352,0,0
"Wisconsin","Racine",1984,365,313,30,8,8,6,0,247,74,29,208,0,157,0,0
"Wisconsin","Rock",1984,349,283,54,10,2,0,0,166,77,37,0,186,163,0,0
"Wisconsin","Sheboygan",1984,351,303,22,11,13,2,0,215,84,31,0,0,351,0,0
"Wisconsin","St. Croix",1984,175,144,28,3,0,0,0,143,61,38,0,0,175,0,0
"Wisconsin","Vernon",1984,358,358,0,0,0,0,0,42,20,9,0,358,0,0,0
"Wisconsin","Washington",1984,172,132,31,8,1,0,0,164,84,38,0,0,172,0,0
"Wisconsin","Waukesha",1984,365,300,54,10,1,0,0,174,64,31,201,0,164,0,0
"Wisconsin","Winnebago",1984,155,127,23,4,1,0,0,172,77,41,0,0,155,0,0
"Wyoming","Laramie",1984,5,5,0,0,0,0,0,28,28,18,0,0,0,0,5
